field_id,metric,unit,source_page,section_path,table_name,confidence,value_map,source_text
annual_cscec_2025_report_field_5f1541cc91,到期日,千元,126,第七节 债券相关情况 > （二） 公司债券募集资金情况,公司债券募集资金情况,0.68,"{""2025"": ""-14"", ""2026"": ""2026"", ""v1"": ""2025"", ""v2"": ""-12"", ""v3"": ""-22"", ""v4"": ""2026"", ""v5"": ""-01"", ""v6"": ""-14"", ""v7"": ""2026"", ""v8"": ""-01"", ""v9"": ""-14"", ""v10"": ""2026"", ""v11"": ""-03"", ""v12"": ""-05"", ""v13"": ""2025"", ""v14"": ""-04"", ""v15"": ""-29"", ""v16"": ""2025"", ""v17"": ""-04"", ""v18"": ""-29"", ""v19"": ""2025"", ""v20"": ""-08"", ""v21"": ""-12"", ""v22"": ""2025"", ""v23"": ""-08"", ""v24"": ""-12"", ""v25"": ""2025"", ""v26"": ""-09"", ""v27"": ""-19""}",到期日；2025-12-22；2026-01-14；2026-01-14；2026-03-05；2025-04-29；2025-04-29；2025-08-12；2025-08-12；2025-09-19
annual_cscec_2025_report_field_9182f0fbdb,起息日,千元,126,第七节 债券相关情况 > （二） 公司债券募集资金情况,公司债券募集资金情况,0.68,"{""2025"": ""-17"", ""2026"": ""-17"", ""v1"": ""2025"", ""v2"": ""-08"", ""v3"": ""-08"", ""v4"": ""2025"", ""v5"": ""-10"", ""v6"": ""-17"", ""v7"": ""2025"", ""v8"": ""-12"", ""v9"": ""-17"", ""v10"": ""2026"", ""v11"": ""-01"", ""v12"": ""-12"", ""v13"": ""2026"", ""v14"": ""-01"", ""v15"": ""-12"", ""v16"": ""2026"", ""v17"": ""-03"", ""v18"": ""-03"", ""v19"": ""2025"", ""v20"": ""-04"", ""v21"": ""-25"", ""v22"": ""2025"", ""v23"": ""-04"", ""v24"": ""-25"", ""v25"": ""2025"", ""v26"": ""-08"", ""v27"": ""-08""}",起息日；2025-08-08；2025-10-17；2025-12-17；2026-01-12；2026-01-12；2026-03-03；2025-04-25；2025-04-25；2025-08-08
annual_cscec_2025_report_field_6b7af1458b,流动负债,千元,127,第七节 债券相关情况 > （四） 报告期内公司债券相关重要事项 > 1. 非金融企业债务融资工具基本情况,非金融企业债务融资工具基本情况,0.68,"{""v1"": ""36"", ""v2"": ""39"", ""v3"": ""47""}","敬请参阅本报告第八节“财务报告”财务报表附注五、36“一年内到期的非流动负债”,附注五、39“应付债券”,附注五、47“其他权益工具”等相；单位：千元 币种：人民币；上市交易的风险；是否存在终止；否；否；否；否；否；否"
annual_cscec_2025_report_field_743314293d,利率,千元,127,第七节 债券相关情况 > （四） 报告期内公司债券相关重要事项 > 1. 非金融企业债务融资工具基本情况,非金融企业债务融资工具基本情况,0.68,"{""2024"": ""3,000,000.00"", ""2034"": ""4,000,000.00"", ""v1"": ""3,000,000.00"", ""v2"": ""3,000,000.00"", ""v3"": ""3,000,000.00"", ""v4"": ""3,000,000.00"", ""v5"": ""3,000,000.00"", ""v6"": ""4,000,000.00"", ""v7"": ""2024"", ""v8"": ""-04"", ""v9"": ""-25"", ""v10"": ""2024"", ""v11"": ""-04"", ""v12"": ""-29"", ""v13"": ""2034"", ""v14"": ""-04"", ""v15"": ""-29"", ""v16"": ""2024"", ""v17"": ""-06"", ""v18"": ""-12"", ""v19"": ""2024"", ""v20"": ""-06"", ""v21"": ""-14"", ""v22"": ""2034"", ""v23"": ""-06"", ""v24"": ""-14""}","利率(%)；3,000,000.00；3,000,000.00；3,000,000.00；3,000,000.00；3,000,000.00；4,000,000.00；债券余额；2024-04-25 2024-04-29 2034-04-29；2024-06-12 2024-06-14 2034-06-14"
annual_cscec_2025_report_field_7f02643dc1,到期日,千元,127,第七节 债券相关情况 > （四） 报告期内公司债券相关重要事项 > 1. 非金融企业债务融资工具基本情况,非金融企业债务融资工具基本情况,0.68,"{""2023"": ""-13"", ""v1"": ""2023"", ""v2"": ""-7"", ""v3"": ""-13"", ""v4"": ""2023"", ""v5"": ""-8"", ""v6"": ""-14"", ""v7"": ""2023"", ""v8"": ""-6"", ""v9"": ""-21""}",到期日；2023-7-13；2023-8-14；2023-6-21
annual_cscec_2025_report_field_ac757c5282,利率,千元,130,第七节 债券相关情况 > 7. 非金融企业债务融资工具其他情况的说明,非金融企业债务融资工具其他情况,0.68,"{""v1"": ""110,000.00"", ""v2"": ""1,000,000.00"", ""v3"": ""1,200,000.00"", ""v4"": ""1,000,000.00"", ""v5"": ""1,000,000.00"", ""v6"": ""2,000,000.00"", ""v7"": ""1,040,000.00"", ""v8"": ""1,000,000.00"", ""v9"": ""2,000,000.00""}","利率(%)；110,000.00；1,000,000.00；1,200,000.00；1,000,000.00；1,000,000.00；2,000,000.00；1,040,000.00；1,000,000.00；2,000,000.00"
annual_cscec_2025_report_field_536cbfc29b,发行规模,千元,130,第七节 债券相关情况 > 7. 非金融企业债务融资工具其他情况的说明,非金融企业债务融资工具其他情况,0.68,"{""2026"": ""-12"", ""2027"": ""-01"", ""v1"": ""2026"", ""v2"": ""-12"", ""v3"": ""-20"", ""v4"": ""2026"", ""v5"": ""-12"", ""v6"": ""-20"", ""v7"": ""2027"", ""v8"": ""-01"", ""v9"": ""-14"", ""v10"": ""2027"", ""v11"": ""-02"", ""v12"": ""-23"", ""v13"": ""2027"", ""v14"": ""-05"", ""v15"": ""-27"", ""v16"": ""2027"", ""v17"": ""-07"", ""v18"": ""-25"", ""v19"": ""2027"", ""v20"": ""-08"", ""v21"": ""-19"", ""v22"": ""2027"", ""v23"": ""-10"", ""v24"": ""-27""}",发行规模╱；当前规模；2026-12-20；2026-12-20；2027-01-14；2027-02-23；2027-05-27；2027-07-25；2027-08-19；2027-10-27
annual_cscec_2025_report_field_354e2fffe5,到期日,千元,130,第七节 债券相关情况 > 7. 非金融企业债务融资工具其他情况的说明,非金融企业债务融资工具其他情况,0.68,"{""2021"": ""-12"", ""2022"": ""-14"", ""v1"": ""2021"", ""v2"": ""-12"", ""v3"": ""-20"", ""v4"": ""2021"", ""v5"": ""-12"", ""v6"": ""-20"", ""v7"": ""2022"", ""v8"": ""-01"", ""v9"": ""-14"", ""v10"": ""2022"", ""v11"": ""-02"", ""v12"": ""-23"", ""v13"": ""2022"", ""v14"": ""-05"", ""v15"": ""-27"", ""v16"": ""2022"", ""v17"": ""-07"", ""v18"": ""-25"", ""v19"": ""2022"", ""v20"": ""-08"", ""v21"": ""-19"", ""v22"": ""2022"", ""v23"": ""-10"", ""v24"": ""-27"", ""v25"": ""2022"", ""v26"": ""-12"", ""v27"": ""-14""}",到期日；2021-12-20；2021-12-20；2022-01-14；2022-02-23；2022-05-27；2022-07-25；2022-08-19；2022-10-27；2022-12-14
annual_cscec_2025_report_field_1d7c11b908,起息日,千元,130,第七节 债券相关情况 > 7. 非金融企业债务融资工具其他情况的说明,非金融企业债务融资工具其他情况,0.68,"{""2022"": ""-16"", ""2021"": ""2022"", ""v1"": ""2022"", ""v2"": ""-12"", ""v3"": ""-12"", ""v4"": ""2022"", ""v5"": ""-12"", ""v6"": ""-12"", ""v7"": ""2021"", ""v8"": ""-12"", ""v9"": ""-16"", ""v10"": ""2021"", ""v11"": ""-12"", ""v12"": ""-16"", ""v13"": ""2022"", ""v14"": ""-01"", ""v15"": ""-12"", ""v16"": ""2022"", ""v17"": ""-02"", ""v18"": ""-21"", ""v19"": ""2022"", ""v20"": ""-05"", ""v21"": ""-25"", ""v22"": ""2022"", ""v23"": ""-07"", ""v24"": ""-21"", ""v25"": ""2022"", ""v26"": ""-08"", ""v27"": ""-17""}",起息日；2022-12-12；2022-12-12；2021-12-16；2021-12-16；2022-01-12；2022-02-21；2022-05-25；2022-07-21；2022-08-17
annual_cscec_2025_report_field_8f226556c0,利率,千元,131,第七节 债券相关情况 > 7. 非金融企业债务融资工具其他情况的说明,非金融企业债务融资工具其他情况,0.68,"{""v1"": ""1,000,000.00"", ""v2"": ""1,700,000.00"", ""v3"": ""1,200,000.00"", ""v4"": ""1,000,000.00"", ""v5"": ""500,000.00"", ""v6"": ""600,000.00"", ""v7"": ""1,500,000.00"", ""v8"": ""1,500,000.00"", ""v9"": ""1,300,000.00""}","利率(%)；1,000,000.00；1,700,000.00；1,200,000.00；1,000,000.00；500,000.00；600,000.00；1,500,000.00；1,500,000.00；1,300,000.00"
annual_cscec_2025_report_field_e36d3c2c70,发行规模,千元,131,第七节 债券相关情况 > 7. 非金融企业债务融资工具其他情况的说明,非金融企业债务融资工具其他情况,0.68,"{""2026"": ""-09"", ""v1"": ""2026"", ""v2"": ""-11"", ""v3"": ""-02"", ""v4"": ""2026"", ""v5"": ""-11"", ""v6"": ""-17"", ""v7"": ""2026"", ""v8"": ""-09"", ""v9"": ""-04"", ""v10"": ""2026"", ""v11"": ""-09"", ""v12"": ""-20"", ""v13"": ""2026"", ""v14"": ""-11"", ""v15"": ""-08"", ""v16"": ""2026"", ""v17"": ""-11"", ""v18"": ""-27"", ""v19"": ""2026"", ""v20"": ""-09"", ""v21"": ""-20"", ""v22"": ""2026"", ""v23"": ""-10"", ""v24"": ""-16""}",发行规模╱；当前规模；2026-11-02；2026-11-17；2026-09-04；2026-09-20；2026-11-08；2026-11-27；2026-09-20；2026-10-16
annual_cscec_2025_report_field_916480bef2,到期日,千元,131,第七节 债券相关情况 > 7. 非金融企业债务融资工具其他情况的说明,非金融企业债务融资工具其他情况,0.68,"{""2023"": ""-04"", ""v1"": ""2023"", ""v2"": ""-11"", ""v3"": ""-02"", ""v4"": ""2023"", ""v5"": ""-11"", ""v6"": ""-17"", ""v7"": ""2023"", ""v8"": ""-09"", ""v9"": ""-04"", ""v10"": ""2023"", ""v11"": ""-09"", ""v12"": ""-20"", ""v13"": ""2023"", ""v14"": ""-11"", ""v15"": ""-08"", ""v16"": ""2023"", ""v17"": ""-11"", ""v18"": ""-27"", ""v19"": ""2023"", ""v20"": ""-09"", ""v21"": ""-20"", ""v22"": ""2023"", ""v23"": ""-10"", ""v24"": ""-16"", ""v25"": ""2023"", ""v26"": ""-11"", ""v27"": ""-22""}",到期日；2023-11-02；2023-11-17；2023-09-04；2023-09-20；2023-11-08；2023-11-27；2023-09-20；2023-10-16；2023-11-22
annual_cscec_2025_report_field_83fdd6f977,起息日,千元,131,第七节 债券相关情况 > 7. 非金融企业债务融资工具其他情况的说明,非金融企业债务融资工具其他情况,0.68,"{""2023"": ""-11"", ""v1"": ""23"", ""v2"": ""001"", ""v3"": ""2023"", ""v4"": ""-11"", ""v5"": ""-01"", ""v6"": ""23"", ""v7"": ""002"", ""v8"": ""2023"", ""v9"": ""-11"", ""v10"": ""-15"", ""v11"": ""2023"", ""v12"": ""-08"", ""v13"": ""-31"", ""v14"": ""23"", ""v15"": ""001"", ""v16"": ""2023"", ""v17"": ""-09"", ""v18"": ""-18"", ""v19"": ""23"", ""v20"": ""002"", ""v21"": ""2023"", ""v22"": ""-11"", ""v23"": ""-06"", ""v24"": ""23"", ""v25"": ""003"", ""v26"": ""2023"", ""v27"": ""-11"", ""v28"": ""-23"", ""v29"": ""23"", ""v30"": ""001"", ""v31"": ""2023"", ""v32"": ""-09"", ""v33"": ""-18"", ""v34"": ""2023"", ""v35"": ""-10"", ""v36"": ""-12"", ""v37"": ""23"", ""v38"": ""001"", ""v39"": ""2023"", ""v40"": ""-11"", ""v41"": ""-20""}",起息日；23中建海峡MTN001（科创票据）2023-11-01；23中建七局MTN002（科创票据）2023-11-15；2023-08-31；23中建六局MTN001（科创票据）2023-09-18；23中建六局MTN002（科创票据）2023-11-06；23中建六局MTN003（科创票据）2023-11-23；23中建三局MTN001（科创票据）2023-09-18；2023-10-12；23中建四局MTN001（科创票据）2023-11-20
annual_cscec_2025_report_field_f4b9f71f19,利率,千元,132,第七节 债券相关情况 > 7. 非金融企业债务融资工具其他情况的说明,非金融企业债务融资工具其他情况,0.68,"{""v1"": ""2,000,000.00"", ""v2"": ""1,200,000.00"", ""v3"": ""2,000,000.00"", ""v4"": ""1,500,000.00"", ""v5"": ""1,500,000.00"", ""v6"": ""1,500,000.00"", ""v7"": ""1,300,000.00"", ""v8"": ""600,000.00"", ""v9"": ""500,000.00""}","利率(%)；2,000,000.00；1,200,000.00；2,000,000.00；1,500,000.00；1,500,000.00；1,500,000.00；1,300,000.00；600,000.00；500,000.00"
annual_cscec_2025_report_field_24115fcbe8,发行规模,千元,132,第七节 债券相关情况 > 7. 非金融企业债务融资工具其他情况的说明,非金融企业债务融资工具其他情况,0.68,"{""2028"": ""2028"", ""2030"": ""-08"", ""2026"": ""-11"", ""2027"": ""-05"", ""v1"": ""2028"", ""v2"": ""-08"", ""v3"": ""-11"", ""v4"": ""2030"", ""v5"": ""-08"", ""v6"": ""-12"", ""v7"": ""2026"", ""v8"": ""-05"", ""v9"": ""-05"", ""v10"": ""2027"", ""v11"": ""-09"", ""v12"": ""-13"", ""v13"": ""2027"", ""v14"": ""-09"", ""v15"": ""-13"", ""v16"": ""2027"", ""v17"": ""-09"", ""v18"": ""-26"", ""v19"": ""2027"", ""v20"": ""-10"", ""v21"": ""-23"", ""v22"": ""2027"", ""v23"": ""-11"", ""v24"": ""-19""}",发行规模╱；当前规模；2028-08-11；2030-08-12；2026-05-05；2027-09-13；2027-09-13；2027-09-26；2027-10-23；2027-11-19
annual_cscec_2025_report_field_602ad0a5c4,到期日,千元,132,第七节 债券相关情况 > 7. 非金融企业债务融资工具其他情况的说明,非金融企业债务融资工具其他情况,0.68,"{""2025"": ""-14"", ""v1"": ""2025"", ""v2"": ""-06"", ""v3"": ""-16"", ""v4"": ""2025"", ""v5"": ""-07"", ""v6"": ""-23"", ""v7"": ""2025"", ""v8"": ""-04"", ""v9"": ""-14"", ""v10"": ""2025"", ""v11"": ""-04"", ""v12"": ""-14"", ""v13"": ""2025"", ""v14"": ""-04"", ""v15"": ""-14"", ""v16"": ""2025"", ""v17"": ""-07"", ""v18"": ""-14"", ""v19"": ""2025"", ""v20"": ""-08"", ""v21"": ""-11"", ""v22"": ""2025"", ""v23"": ""-08"", ""v24"": ""-12"", ""v25"": ""2025"", ""v26"": ""-08"", ""v27"": ""-08""}",到期日；2025-06-16；2025-07-23；2025-04-14；2025-04-14；2025-04-14；2025-07-14；2025-08-11；2025-08-12；2025-08-08
annual_cscec_2025_report_field_8b67e8e2db,起息日,千元,132,第七节 债券相关情况 > 7. 非金融企业债务融资工具其他情况的说明,非金融企业债务融资工具其他情况,0.68,"{""2025"": ""-21"", ""v1"": ""2025"", ""v2"": ""-01"", ""v3"": ""-10"", ""v4"": ""2025"", ""v5"": ""-06"", ""v6"": ""-12"", ""v7"": ""2025"", ""v8"": ""-07"", ""v9"": ""-21"", ""v10"": ""2025"", ""v11"": ""-07"", ""v12"": ""-03"", ""v13"": ""2025"", ""v14"": ""-04"", ""v15"": ""-11"", ""v16"": ""2025"", ""v17"": ""-04"", ""v18"": ""-11"", ""v19"": ""2025"", ""v20"": ""-04"", ""v21"": ""-11"", ""v22"": ""2025"", ""v23"": ""-07"", ""v24"": ""-11"", ""v25"": ""2025"", ""v26"": ""-08"", ""v27"": ""-08""}",起息日；2025-01-10；2025-06-12；2025-07-21；2025-07-03；2025-04-11；2025-04-11；2025-04-11；2025-07-11；2025-08-08
annual_cscec_2025_report_field_5e8a05de4b,利率,千元,133,第七节 债券相关情况 > 7. 非金融企业债务融资工具其他情况的说明,非金融企业债务融资工具其他情况,0.68,"{""v1"": ""1,500,000.00"", ""v2"": ""500,000.00"", ""v3"": ""1,000,000.00"", ""v4"": ""1,000,000.00"", ""v5"": ""900,000.00"", ""v6"": ""900,000.00"", ""v7"": ""800,000.00"", ""v8"": ""500,000.00"", ""v9"": ""500,000.00""}","利率(%)；1,500,000.00；500,000.00；1,000,000.00；1,000,000.00；900,000.00；900,000.00；800,000.00；500,000.00；500,000.00"
annual_cscec_2025_report_field_0d798c8c8f,发行规模,千元,133,第七节 债券相关情况 > 7. 非金融企业债务融资工具其他情况的说明,非金融企业债务融资工具其他情况,0.68,"{""2030"": ""2040"", ""2040"": ""-08"", ""2035"": ""-08"", ""2026"": ""2035"", ""v1"": ""2030"", ""v2"": ""-08"", ""v3"": ""-25"", ""v4"": ""2040"", ""v5"": ""-08"", ""v6"": ""-25"", ""v7"": ""2035"", ""v8"": ""-08"", ""v9"": ""-08"", ""v10"": ""2030"", ""v11"": ""-09"", ""v12"": ""-23"", ""v13"": ""2026"", ""v14"": ""-06"", ""v15"": ""-03"", ""v16"": ""2026"", ""v17"": ""-06"", ""v18"": ""-12"", ""v19"": ""2026"", ""v20"": ""-06"", ""v21"": ""-16"", ""v22"": ""2035"", ""v23"": ""-10"", ""v24"": ""-15""}",发行规模╱；当前规模；2030-08-25；2040-08-25；2035-08-08；2030-09-23；2026-06-03；2026-06-12；2026-06-16；2035-10-15
annual_cscec_2025_report_field_18bfc5a3a0,到期日,千元,133,第七节 债券相关情况 > 7. 非金融企业债务融资工具其他情况的说明,非金融企业债务融资工具其他情况,0.68,"{""2025"": ""-08"", ""v1"": ""2025"", ""v2"": ""-08"", ""v3"": ""-25"", ""v4"": ""2025"", ""v5"": ""-08"", ""v6"": ""-25"", ""v7"": ""2025"", ""v8"": ""-08"", ""v9"": ""-08"", ""v10"": ""2025"", ""v11"": ""-09"", ""v12"": ""-23"", ""v13"": ""2025"", ""v14"": ""-09"", ""v15"": ""-16"", ""v16"": ""2025"", ""v17"": ""-09"", ""v18"": ""-17"", ""v19"": ""2025"", ""v20"": ""-09"", ""v21"": ""-19"", ""v22"": ""2025"", ""v23"": ""-10"", ""v24"": ""-15"", ""v25"": ""2025"", ""v26"": ""-10"", ""v27"": ""-17""}",到期日；2025-08-25；2025-08-25；2025-08-08；2025-09-23；2025-09-16；2025-09-17；2025-09-19；2025-10-15；2025-10-17
annual_cscec_2025_report_field_303f7b4e34,起息日,千元,133,第七节 债券相关情况 > 7. 非金融企业债务融资工具其他情况的说明,非金融企业债务融资工具其他情况,0.68,"{""2025"": ""-07"", ""v1"": ""2025"", ""v2"": ""-08"", ""v3"": ""-22"", ""v4"": ""2025"", ""v5"": ""-08"", ""v6"": ""-22"", ""v7"": ""2025"", ""v8"": ""-08"", ""v9"": ""-07"", ""v10"": ""2025"", ""v11"": ""-09"", ""v12"": ""-22"", ""v13"": ""2025"", ""v14"": ""-09"", ""v15"": ""-15"", ""v16"": ""2025"", ""v17"": ""-09"", ""v18"": ""-16"", ""v19"": ""2025"", ""v20"": ""-09"", ""v21"": ""-18"", ""v22"": ""2025"", ""v23"": ""-10"", ""v24"": ""-13"", ""v25"": ""2025"", ""v26"": ""-10"", ""v27"": ""-15""}",起息日；2025-08-22；2025-08-22；2025-08-07；2025-09-22；2025-09-15；2025-09-16；2025-09-18；2025-10-13；2025-10-15
annual_cscec_2025_report_field_3764f8c9c7,利率,千元,134,第七节 债券相关情况 > 7. 非金融企业债务融资工具其他情况的说明,非金融企业债务融资工具其他情况,0.68,"{""v1"": ""36"", ""v2"": ""39"", ""v3"": ""1,500,000.00"", ""v4"": ""500,000.00"", ""v5"": ""1,000,000.00"", ""v6"": ""3,000,000.00"", ""v7"": ""3,000,000.00"", ""v8"": ""3,000,000.00"", ""v9"": ""2,000,000.00"", ""v10"": ""600,000.00""}","利率(%)；敬请参阅本报告第八节“财务报告”财务报表附注五、36“一年内到期的非流动负债”,附注五、39“应付债券”等相关内容。；1,500,000.00；500,000.00；1,000,000.00；3,000,000.00；3,000,000.00；3,000,000.00；2,000,000.00；600,000.00"
annual_cscec_2025_report_field_cbd37b10e8,发行规模,千元,134,第七节 债券相关情况 > 7. 非金融企业债务融资工具其他情况的说明,非金融企业债务融资工具其他情况,0.68,"{""2031"": ""-01"", ""2027"": ""-04"", ""2026"": ""-08"", ""v1"": ""2031"", ""v2"": ""-04"", ""v3"": ""-10"", ""v4"": ""2027"", ""v5"": ""-01"", ""v6"": ""-10"", ""v7"": ""2026"", ""v8"": ""-08"", ""v9"": ""-28"", ""v10"": ""2026"", ""v11"": ""-10"", ""v12"": ""-11"", ""v13"": ""2031"", ""v14"": ""-01"", ""v15"": ""-15"", ""v16"": ""2026"", ""v17"": ""-04"", ""v18"": ""-17"", ""v19"": ""2026"", ""v20"": ""-06"", ""v21"": ""-19"", ""v22"": ""2026"", ""v23"": ""-04"", ""v24"": ""-24""}",发行规模╱；当前规模；2031-04-10；2027-01-10；2026-08-28；2026-10-11；2031-01-15；2026-04-17；2026-06-19；2026-04-24
